clip_name,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,spectral_contrast_mean,rms_energy_mean,rms_energy_max,rms_energy_variance,rms_energy_percentile,onset_frames_mean,onset_times_mean,attack_time_mean,modulation_depth_mean,spectral_rolloff_mean,harmonic_mean,delay_presence,spectral_flux_mean,harmonic_distortion_ratio_mean,zero_crossing_rate_mean,stereo_width,mfcc2_mean,chroma_mean,vibrato_depth,reverb_tail_length_mean,dynamic_range,peak_to_rms_ratio_mean,Cluster
r_u_mine_guitar.mp3_1,2074.463242835728,1975.815574426644,0.010101821,20.16120104336347,0.070254035,0.17647275,0.0014514701,0.09455429,599.5471698113207,6.960729046335516,0.0258276643990929,1975.815574426644,4107.625161752612,26.041115,4228.255,0.7421121,3.3593884,0.0645853993324303,0.012144798,177.75009,0.45927224,3.2969205,4107.625161752612,0.17646308,18304.996406746686,6
r_u_mine_guitar.mp3_2,1670.110679580608,1707.8222725871906,0.002782375,20.063235701232145,0.09032114,0.22175147,0.0019748495,0.11977663,677.1,7.861115646258504,0.0058730158730158,1707.8222725871906,3374.9795919601397,32.5682,6710.003,0.8007848,4.41703,0.0427605124080882,0.10419462,192.41241,0.43243092,3.8988726,3374.9795919601397,0.22172832,14282.369719812395,13
r_u_mine_guitar.mp3_3,3091.4715620687803,3243.587808824918,0.042032447,19.033075443884737,0.012216255,0.14390782,0.0007837803,0.0070393914,863.9347826086956,10.030263235729077,0.0212471655328798,3243.587808824918,6253.278853944949,4.7577434,621.75635,0.46440634,8.212,0.1406318026799535,0.5368529,70.98076,0.40213326,3.2482927,6253.278853944949,0.14390483,105596.92073752498,12
r_u_mine_guitar.mp3_4,1396.0005682607996,1459.610414366788,6.487952e-05,20.20368800029381,0.086902626,0.18350323,0.0010328833,0.10472976,657.5166666666667,7.633753590325018,0.0241496598639455,1459.610414366788,2813.7829854392417,31.620697,5680.126,0.81485146,3.9645836,0.030592029677825,0.031180616,208.93213,0.45428452,2.5274322,2813.7829854392417,0.18344776,13693.486085326367,6
r_u_mine_guitar.mp3_5,6414.009542588919,4912.115076405225,0.36661536,17.797106987338378,0.000486694,0.008071577,2.1856174e-06,1.7849698e-05,741.6489361702128,8.610527331499977,0.0214285714285714,4912.115076405225,12195.709587545956,0.085521504,1.6055713,0.25630972,49.183914,0.3745593375096749,0.0,24.87149,0.5633897,0.91956294,12195.709587545956,0.008071577,2638153.643902302,15
r_u_mine_guitar.mp3_6,2053.594570259841,1974.075657004801,0.010103149,20.18414392672593,0.07064327,0.178885,0.0014618626,0.09524704,560.156862745098,6.503408474500912,0.0277777777777777,1974.075657004801,4082.275315039667,25.706339,4273.618,0.74005854,3.446354,0.0630128464831656,0.0069641895,177.84077,0.46039227,3.371238,4082.275315039667,0.17887543,18246.605670362955,6
sleeping_awake_guitar.mp3_1,2099.4723742355154,1542.599019448274,1.1005069e-05,20.219662603842337,0.10779075,0.1853083,0.00033489752,0.117078975,654.187134502924,7.595097797403562,0.0192743764172335,1542.599019448274,3765.760562294408,61.61873,7915.81,0.8105659,2.006535,0.0802277839589783,0.025053037,225.13414,0.43509656,1.100517,3765.760562294408,0.12018627,11967.630543390876,2
sleeping_awake_guitar.mp3_2,1991.4441383511755,1558.225008705216,8.863173e-06,20.087099009937937,0.11612816,0.21626297,0.0007162268,0.12734458,630.5031847133758,7.320127677397922,6.802721088435374e-05,1558.225008705216,3695.8776515334753,61.253788,9401.635,0.7961252,2.6081667,0.0701745567676083,0.13663453,216.04726,0.4155066,0.9698838,3695.8776515334753,0.15082258,11108.41590896303,5
sleeping_awake_guitar.mp3_3,2041.3908196894947,1854.945891230478,0.00115515,19.626584113198188,0.09391239,0.3115168,0.0021105546,0.11443027,507.6666666666667,5.893998488284203,0.0285034013605442,1854.945891230478,3984.759238039377,45.03514,7237.7793,0.727462,3.3525612,0.0597373560855263,0.46180263,188.73053,0.47719574,3.0792618,3984.759238039377,0.31146374,13736.205184903514,10
sleeping_awake_guitar.mp3_4,1827.7917619068771,1508.427753035741,6.9247144e-06,21.505276771248,0.11655329,0.20448285,0.0004553239,0.13031094,653.9439252336449,7.592274143302179,0.0005442176870748,1508.427753035741,3389.812835598878,60.13139,9294.155,0.88214356,3.5653625,0.0628484483842879,0.036036745,217.39352,0.38231596,1.511263,3389.812835598878,0.16292259,11067.89777415171,5
sleeping_awake_guitar.mp3_5,984.7943356998444,1140.457245522598,3.4884553e-05,21.284811516297896,0.09358057,0.22003745,0.0030211094,0.11491393,753.9344262295082,8.753161592505855,0.021156462585034,1140.457245522598,1894.6552099458204,35.84104,7793.1914,0.7798821,6.0870943,0.0281071618614551,0.0837632,220.25842,0.41909748,3.0827155,1894.6552099458204,0.20693824,13742.16835629321,6
sleeping_awake_guitar.mp3_6,1878.93853747932,1573.5188656542955,0.00045068632,19.84780828598772,0.08948969,0.27115384,0.0007997819,0.101693675,689.0,7.999274376417233,0.0007256235827664,1573.5188656542955,3613.9448136368032,45.129078,5829.843,0.79432493,6.8806863,0.0617256282652863,0.00014717561,207.8018,0.49284393,2.141826,3613.9448136368032,0.27115238,14415.067017986024,20
smells_like_teen_spirit_guitar.mp3_1,2440.687572157653,1719.6658324247992,0.00053979177,21.2965574899781,0.054722335,0.09421708,0.00046889688,0.067303725,519.0714285714286,6.026407515387107,0.0035827664399092,1719.6658324247992,4167.408133586494,32.599316,2292.571,0.87248963,3.977396,0.0947681344330495,0.022323659,202.18596,0.4269663,2.3037198,4167.408133586494,0.094170384,23537.00244134928,9
smells_like_teen_spirit_guitar.mp3_2,2136.109283677951,1625.8092539198983,0.002100865,19.89625599093487,0.062608086,0.13706514,0.0013730706,0.097765416,434.7058823529412,5.046925436841403,0.0021541950113378,1625.8092539198983,3658.761209304857,32.56352,3504.5364,1.009426,12.189637,0.0927443371468653,1.3655014e-05,205.92937,0.51326936,9.480794,3658.761209304857,0.13706432,20556.44786243579,14
smells_like_teen_spirit_guitar.mp3_3,2453.161857430696,1587.8901460752504,1.3504483e-05,19.948013753212383,0.0813423,0.11477311,0.00013081757,0.088892624,631.4140127388536,7.330702370120023,0.0118367346938775,1587.8901460752504,4029.392301482682,46.060764,4467.37,0.9459187,1.6121485,0.1037438927051083,0.030940963,206.1301,0.49668407,1.5574592,4029.392301482682,0.0643361,15846.611739231588,13
smells_like_teen_spirit_guitar.mp3_4,2509.5611639086437,1670.6580091221676,0.00031814654,21.225492448429826,0.06290115,0.09349855,0.00028194228,0.07134201,483.8333333333333,5.6172940287226005,0.0015873015873015,1670.6580091221676,4252.007622024961,38.332848,2805.1729,0.88497084,2.284404,0.1009770915973297,0.017948203,205.69804,0.45330986,2.023615,4252.007622024961,0.093438715,20444.775889463366,9
smells_like_teen_spirit_guitar.mp3_5,2589.172760841692,1490.5879356927362,9.396587e-06,19.707814849218437,0.082493156,0.13174532,0.0008223903,0.106518626,644.8504672897196,7.48669930277407,6.802721088435374e-05,1490.5879356927362,4127.258376366583,49.40353,5047.6133,0.91079336,2.1134844,0.1144830567917956,0.29841453,212.56126,0.56588167,1.40225,4127.258376366583,0.10918026,10376.617433184205,5
smells_like_teen_spirit_guitar.mp3_6,2057.4630909977623,1695.9353543196455,0.00053038617,20.925271476373258,0.05881615,0.15042165,0.0021131113,0.10105969,654.7358490566038,7.601468360929276,0.0226077097505668,1695.9353543196455,3630.59471295714,32.508286,3687.206,0.79292744,6.808195,0.077615176930147,0.03524221,173.25172,0.41377845,2.9546988,3630.59471295714,0.15038463,18396.304374182902,6
Snow_guitar.mp3_1,1352.3329296303502,1441.0561758957324,1.0329329e-05,23.110252570050868,0.020984063,0.044191267,7.191734e-05,0.02626597,605.9080459770115,7.0345786743816285,0.019501133786848,1441.0561758957324,2653.4006219161183,8.303767,339.35645,0.8823572,16.78498,0.0429736630466331,0.0529835,209.47165,0.3763272,4.013516,2653.4006219161183,0.040944397,61475.19820539054,16
Snow_guitar.mp3_2,1475.7277647840608,1474.796792280482,5.016968e-06,20.568277401017923,0.04294668,0.083321735,0.0001296995,0.050264634,652.6899224806201,7.577715199775,0.0158730158730158,1474.796792280482,2999.9651929542374,16.334444,1306.6702,0.8588087,12.072758,0.0374034019446594,0.40981725,212.30087,0.54710203,1.9464622,2999.9651929542374,0.06780046,29990.668043091788,3
Snow_guitar.mp3_3,1370.1128275138444,1390.3004087595164,7.741503e-06,22.859423798465343,0.018793643,0.042460214,4.4653145e-05,0.023538696,644.3958333333334,7.481421012849585,0.0113378684807256,1390.3004087595164,2685.667093471846,7.0130377,263.56116,0.8767581,14.864913,0.0450972329721362,0.10851364,202.29054,0.39610916,4.1268873,2685.667093471846,0.03982477,68586.98944603764,16
Snow_guitar.mp3_4,1446.7641124151137,1413.49690462912,1.3622228e-05,22.83796928134507,0.019421134,0.037804924,4.1656927e-05,0.024168879,644.4905660377359,7.482520857399564,0.011360544217687,1413.49690462912,2794.366436181792,7.41741,277.32977,0.9459095,19.838118,0.0477102179276315,0.10229418,209.0788,0.3844377,4.337513,2794.366436181792,0.034564294,66422.45359222384,16
Snow_guitar.mp3_5,1256.9337673675154,1401.7886119831162,7.3442843e-06,21.81729695863164,0.038451556,0.08992246,0.0002770367,0.050393734,657.5436893203884,7.63406732272197,0.0188435374149659,1401.7886119831162,2591.3676636875966,14.196317,1161.8115,0.9045644,12.310693,0.0348089353957043,0.23244844,212.67548,0.44828403,4.195257,2591.3676636875966,0.08443937,33522.69077107363,3
Snow_guitar.mp3_6,1385.9536973104025,1431.231724068914,1.8551942e-05,22.730656803233355,0.020810207,0.039127726,4.3068045e-05,0.025420936,653.0,7.581315192743764,0.0001133786848072,1431.231724068914,2753.900014210042,7.6455016,315.01462,0.93723047,17.948992,0.0433633054373065,0.002978432,210.08118,0.3941161,4.7589455,2753.900014210042,0.035590075,60691.34311839891,16
Somewhere_I_Belong_guitar.mp3_1,1342.2667545865563,1575.646662217801,2.4312081e-05,23.259640897443173,0.06823088,0.13136756,0.000374958,0.08029742,696.7857142857143,8.089666342727567,0.0187528344671201,1575.646662217801,2310.752693861262,30.89626,3330.662,0.75349253,7.4996166,0.0400039153202399,0.12805589,229.69693,0.4272414,3.031145,2310.752693861262,0.100873165,18906.392763760272,3
Somewhere_I_Belong_guitar.mp3_2,2349.8114570472285,1778.6679302933526,4.2541018e-05,19.451747083271627,0.07763397,0.23157531,0.00038661138,0.08310295,630.3076923076923,7.317858015000872,0.0283673469387755,1778.6679302933526,4248.890974204238,44.453056,4246.5854,0.87305063,2.1416767,0.0900236430921052,0.019147005,195.23825,0.5314084,1.4084654,4248.890974204238,0.19538036,16603.554923599713,6
Somewhere_I_Belong_guitar.mp3_3,1262.181801715382,1216.2328906260652,9.694621e-06,22.27088847547543,0.039548058,0.08791952,0.00021124924,0.04839566,622.343137254902,7.225389711440131,0.0253968253968253,1216.2328906260652,2113.1205555824304,17.089045,1174.4453,0.7873249,16.433212,0.0520752708978328,0.006858754,238.91406,0.32121474,2.5384095,2113.1205555824304,0.08302979,31607.1055822362,3
Somewhere_I_Belong_guitar.mp3_4,2296.611608472251,1695.209103751445,2.3960245e-05,19.68609904075178,0.086246446,0.19958073,0.0005016528,0.098011956,443.1212121212121,5.144627224627224,0.0015873015873015,1695.209103751445,4164.008154145704,49.185146,5256.4717,0.85472536,3.3248324,0.0902810111503483,0.00019218377,205.35255,0.5261401,1.9129393,4164.008154145704,0.19009899,14957.136806837503,14
Somewhere_I_Belong_guitar.mp3_5,1441.0114735732832,1684.561760318864,0.00029597315,23.14154033488751,0.06283624,0.13195384,0.0004634255,0.07515012,645.9444444444445,7.499400352733685,0.0226757369614512,1684.561760318864,2536.484662224265,28.457605,2921.4014,0.79138345,39.288673,0.0412446485584365,0.0001976202,220.66922,0.43316066,3.931836,2536.484662224265,0.13195145,20497.72398241444,17
Somewhere_I_Belong_guitar.mp3_6,2145.373472093961,1767.2833694933904,2.9835479e-05,20.972989531896232,0.082608365,0.23448269,0.0008361685,0.10064702,646.7564102564103,7.508827257398685,0.0213151927437641,1767.2833694933904,4035.192266411088,45.339592,5072.0293,0.8184943,3.7118363,0.0747765697561919,0.34336644,194.77766,0.4577404,2.1656795,4035.192266411088,0.20558915,15567.429417683396,6
stairway_to_heaven_guitar.mp3_1,1322.8416187475457,1858.935598389112,2.3307868e-05,22.884532282385784,0.04581939,0.10460053,0.0002714543,0.05687678,628.5263157894736,7.297176274018379,0.0034467120181405,1858.935598389112,2573.5677713211107,18.460283,1569.633,0.9581121,4.6706696,0.0290036039086687,0.008026555,208.35045,0.35194585,6.482742,2573.5677713211107,0.089773156,28154.0122957324,16
stairway_to_heaven_guitar.mp3_2,1605.0252755990173,2099.833410407968,3.657614e-05,22.67109167181329,0.029151179,0.07860362,0.00018520083,0.033288963,621.6785714285714,7.217674117265953,0.010204081632653,2099.833410407968,3094.5646209244387,12.632104,684.7924,0.9453771,4.250484,0.0376906262093653,0.074137695,191.39395,0.3756157,5.5260057,3094.5646209244387,0.07239636,43531.67325027915,16
stairway_to_heaven_guitar.mp3_3,1120.5948056898203,1923.4799601115276,1.22130095e-05,25.239863049787765,0.027508028,0.080643,0.00014884795,0.03436391,592.4102564102565,6.877869643583929,0.0163265306122449,1923.4799601115276,2075.187451625387,7.917534,599.39606,0.83520544,20.184078,0.0198400160845588,0.049499296,164.75822,0.30697346,4.899857,2075.187451625387,0.07788748,46895.38523855036,17
stairway_to_heaven_guitar.mp3_4,1636.182675243825,1141.5199448277149,6.985829e-06,20.633275225948186,0.10518804,0.17284523,0.00049765885,0.12038149,677.009009009009,7.860059242916387,0.0135827664399092,1141.5199448277149,2627.700777319563,48.87129,7653.068,0.87010264,2.8082461,0.068359752926664,0.07436205,244.20607,0.33394375,2.0630162,2627.700777319563,0.13645637,12225.723431784489,5
stairway_to_heaven_guitar.mp3_5,987.3139613119988,1193.2853604176294,3.300453e-06,22.884069178143044,0.04285638,0.08113097,0.00010431264,0.048260193,673.7101449275362,7.82175950573466,0.0054875283446712,1193.2853604176294,1929.47166608214,17.08399,1284.6951,0.77146053,4.718789,0.0280958240615325,0.40679762,241.3246,0.36802855,3.5694084,1929.47166608214,0.07343722,29657.186593215072,16
stairway_to_heaven_guitar.mp3_6,1546.8664282505752,1106.8961944270911,6.537287e-06,20.86891076100528,0.101108536,0.17435227,0.000590225,0.12038532,669.578947368421,7.773796395751282,0.0253061224489795,1106.8961944270911,2514.968125665151,48.226074,7160.048,0.8375706,2.7730043,0.0635041511464783,0.08951234,245.32072,0.35457942,2.153211,2514.968125665151,0.13813058,12758.565739259526,2
Stockholm_Syndrome_guitar.mp3_1,1768.1258187124238,1483.400240566859,1.1344571e-05,20.585604508519857,0.15723088,0.24324515,0.00054248143,0.17246309,620.5489130434783,7.20455880903086,0.0241269841269841,1483.400240566859,3381.712884578173,75.5909,16722.254,0.9279205,2.8736522,0.0547540150928792,0.23241778,234.66138,0.43331042,1.5878567,3381.712884578173,0.1532029,7994.6118103371555,2
Stockholm_Syndrome_guitar.mp3_2,1781.4585206388126,1426.710614961489,5.1300262e-06,20.036719974706337,0.11172336,0.15331969,0.00017100936,0.120228186,679.0852713178294,7.884164601241014,0.0009297052154195,1426.710614961489,3294.3800793343653,58.931614,8376.896,0.92685723,1.7208016,0.0639916765431501,0.11628519,252.5223,0.45938587,1.3924227,3294.3800793343653,0.08684608,11152.54570748604,5
Stockholm_Syndrome_guitar.mp3_3,1524.4121583665476,1524.9390912588551,1.9227678e-05,19.17916918881244,0.056902908,0.13388251,0.00040416166,0.06770751,665.6984126984127,7.728743476226469,0.0103854875283446,1524.9390912588551,2965.382068740325,24.311968,2410.948,0.8737047,11.2841,0.0434434258900928,0.0006770562,223.13051,0.43994105,1.3725067,2965.382068740325,0.11285742,22670.190272698863,3
Stockholm_Syndrome_guitar.mp3_4,1852.3666773839,1431.2894129921926,1.2358417e-05,20.274022271061625,0.08324541,0.12423445,0.00014278173,0.09077547,661.9726775956284,7.685487776166932,0.0219047619047619,1431.2894129921926,3378.396237966815,45.589973,4682.7476,0.90510213,1.6942583,0.0711329787877322,0.067534596,249.77225,0.4550201,1.3619455,3378.396237966815,0.07597141,15496.348219830805,27
Stockholm_Syndrome_guitar.mp3_5,1761.1262503757123,1428.8797999659523,1.0670346e-05,19.936595916496795,0.10370943,0.1614538,0.00042858868,0.11823453,621.8152173913044,7.219260573794735,0.0131519274376417,1428.8797999659523,3319.9465914038315,52.064842,7405.027,0.96734107,2.9891899,0.059055954310178,0.02347474,249.38637,0.46981093,1.6840904,3319.9465914038315,0.11267249,12419.313399443736,5
Stockholm_Syndrome_guitar.mp3_6,1877.6216514146483,1617.840926024281,1.6435999e-05,20.39420607152608,0.106732644,0.17527367,0.0010926379,0.13410455,665.310975609756,7.724245340412589,0.0254421768707483,1617.840926024281,3524.545354223104,55.847683,8265.994,0.89409417,6.299924,0.0612573771284829,0.00810927,223.4659,0.4646093,1.2031734,3524.545354223104,0.13852397,12076.904122421873,6
SupermassiveBlackHole_guitar.mp3_1,1619.3014892273795,1585.4413087211767,1.33293615e-05,20.483547698897,0.08360002,0.17145182,0.0006050459,0.09895522,657.3370786516854,7.631668577543377,0.0076870748299319,1585.4413087211767,3314.763289413216,33.262432,5026.226,0.8770858,3.6404462,0.0401256077060758,0.030930521,214.59598,0.39285976,2.9924047,3314.763289413216,0.15824023,15370.808000922589,3
SupermassiveBlackHole_guitar.mp3_2,1829.603336285444,1737.5960285510785,0.0016024999,20.096254375230934,0.07848602,0.19848278,0.000994776,0.09392712,652.45,7.574929705215419,0.0268253968253968,1737.5960285510785,3583.444998065016,34.373592,4742.0596,0.90680206,4.058652,0.0543670181888544,0.18527232,200.54774,0.44205785,4.746914,3583.444998065016,0.19843769,16436.046984417255,6
SupermassiveBlackHole_guitar.mp3_3,1812.9464298562257,1729.5207670269356,6.1036066e-05,21.18500122881707,0.08891034,0.15555516,0.0012078225,0.11708227,671.6086956521739,7.797361727299615,0.0144444444444444,1729.5207670269356,3534.211962437113,36.62711,6032.0073,0.98048663,10.127453,0.0456448487083978,0.010548936,202.96031,0.41433185,7.406329,3534.211962437113,0.15518118,14508.997193997157,6
SupermassiveBlackHole_guitar.mp3_4,1663.7444495653838,1569.9640172889676,9.199653e-05,20.45288268534186,0.09250475,0.2196755,0.0013581401,0.102512926,640.6666666666666,7.438125472411185,0.0163038548752834,1569.9640172889676,3201.413974821014,40.267963,6561.2954,0.93959844,4.158243,0.0489860983455882,0.016730769,212.71144,0.4283329,4.408765,3201.413974821014,0.21954459,13404.716379432686,6
SupermassiveBlackHole_guitar.mp3_5,1248.022925173025,1461.170638784457,8.481275e-06,20.508418633705485,0.06505219,0.13680464,0.00054893387,0.081402585,579.4098360655738,6.726935058176276,0.0101587301587301,1461.170638784457,2504.7015210792374,22.258066,3163.4104,0.8999555,5.3832765,0.0243539721604102,0.13814333,220.16344,0.3589532,3.5744941,2504.7015210792374,0.13466191,19676.507038356194,3
SupermassiveBlackHole_guitar.mp3_6,1104.4142731629238,1308.7070685236638,1.3133442e-05,20.594000788162237,0.043184943,0.109571986,0.000263302,0.051239535,642.1615384615385,7.455480900052328,0.0173015873015873,1308.7070685236638,2179.053490228328,14.495652,1408.8419,0.8158503,4.450991,0.0226302486455108,0.12154723,214.92412,0.32747868,2.917566,2179.053490228328,0.109225154,29408.39025107284,3
Supremacy_guitar.mp3_1,2707.50288523077,3153.816904759291,0.00039631847,23.397226131819604,0.08903773,0.18166904,0.0013492513,0.1078496,676.7073170731708,7.85655660638239,0.0053741496598639,3153.816904759291,5777.7983957768965,42.655766,6139.981,0.8465355,35.349667,0.0362771804856811,0.077212796,124.27242,0.30188888,2.6825802,5777.7983957768965,0.1815084,14443.313792467778,1
Supremacy_guitar.mp3_2,1395.1234359974212,1260.7461398971157,1.9527424e-05,19.743373730773254,0.10859073,0.17418322,0.00090726285,0.13320154,616.6666666666666,7.1594860166288745,0.0083219954648526,1260.7461398971157,2590.4343359979684,49.577423,8408.864,0.7878459,2.114061,0.0431626263786764,0.020980673,251.84114,0.4541352,1.8400439,2590.4343359979684,0.13582495,11870.257406721546,5
Supremacy_guitar.mp3_3,1886.2024443677049,2511.065124080233,0.00017624012,22.128220115483742,0.035747375,0.10135231,0.00080553506,0.05757816,605.4146341463414,7.028850174216028,0.0163718820861678,2511.065124080233,3895.976441563468,14.57705,1378.2444,0.7610411,12.065635,0.0296513702109133,0.118599795,138.5137,0.32316288,2.2788212,3895.976441563468,0.10120033,28309.761877875328,24
Supremacy_guitar.mp3_4,1693.922877513943,1556.969855193034,1.741937e-05,21.322956661918138,0.116630994,0.21256948,0.0018877758,0.15705785,632.7130434782608,7.345784087548063,0.0181405895691609,1556.969855193034,3217.71387625774,55.37552,10250.433,0.83936673,2.4043741,0.0579354017511609,0.009976999,224.35759,0.3816183,1.8156605,3217.71387625774,0.17899832,10983.357653162002,2
Supremacy_guitar.mp3_5,2179.6489261058014,1871.4420967889132,2.106287e-05,21.963555668266658,0.16927835,0.2368513,0.00089901686,0.19345441,615.9542857142857,7.151215289925494,0.0175510204081632,1871.4420967889132,4237.791041324013,85.37158,19567.262,0.9736157,2.3361082,0.0717954842298761,0.11038835,200.72401,0.4103299,1.9758564,4237.791041324013,0.1477409,7620.583849813016,29
Supremacy_guitar.mp3_6,2219.9351799694537,1750.600606365884,2.8499857e-05,20.41468389612085,0.1158013,0.17987621,0.0013091754,0.13939181,576.258064516129,6.690343061955965,0.0010657596371882,1750.600606365884,4060.192115240422,58.406384,9743.898,1.0610287,3.031426,0.0784556858310758,0.056789376,197.42323,0.36390316,5.86849,4060.192115240422,0.17926006,11122.49991211245,5
sweet_child_of_mine_guitar.mp3_1,2053.021575953619,1569.5758058037936,1.8110646e-05,21.05273712465916,0.03895673,0.06371931,5.524987e-05,0.043968827,646.1237113402062,7.50148163732847,0.00578231292517,1569.5758058037936,3713.0108812645126,21.092234,1041.3031,0.8344515,2.7481446,0.0724738625919117,0.055194348,219.5595,0.3362454,1.6694442,3713.0108812645126,0.0470475,33113.65143686688,16
sweet_child_of_mine_guitar.mp3_2,1788.1061711381362,1407.6281154062672,1.30097715e-05,20.19061429721101,0.024152225,0.06588015,0.00015487273,0.030775378,602.2876712328767,6.992546205696891,0.0060770975056689,1407.6281154062672,3218.913869001548,10.969924,488.62567,0.9326562,3.4820776,0.0646564495452786,0.28123534,214.36511,0.41029456,4.184641,3218.913869001548,0.06465493,53369.8037831258,9
sweet_child_of_mine_guitar.mp3_3,2218.130958414255,1921.3696407137445,3.394241e-05,22.07188187129185,0.043876268,0.07183527,6.967127e-05,0.050048895,658.4487179487179,7.644574684574684,0.0183219954648526,1921.3696407137445,4121.641743662925,23.790613,1321.1443,0.86858183,4.545603,0.0674534847861842,0.12921949,190.42493,0.31541106,2.9848433,4121.641743662925,0.046694513,29400.85224006319,3
sweet_child_of_mine_guitar.mp3_4,1624.1535829722711,1174.3403583270615,1.3086189e-05,20.953669947166023,0.02068285,0.033564318,2.0806281e-05,0.023993103,667.2432432432432,7.746678923821781,0.0233333333333333,1174.3403583270615,2779.28319405476,11.00407,296.95676,0.7676926,5.067142,0.0680593012287151,0.024892606,258.28168,0.3915089,1.6770066,2779.28319405476,0.026011588,62273.7856211792,3
sweet_child_of_mine_guitar.mp3_5,2390.471878011625,1672.067243560493,2.6244223e-05,20.72817131310529,0.054560952,0.068965524,3.1612908e-05,0.05813314,669.1574803149606,7.768903172817684,0.0202947845804988,1672.067243560493,4205.85790108601,29.314327,1991.6393,0.9890229,2.593809,0.0928066950464396,0.055539228,211.91191,0.32362163,1.9753343,4205.85790108601,0.04506749,23643.277675956942,3
sweet_child_of_mine_guitar.mp3_6,1632.4488248384976,1323.5266881695582,9.887979e-06,21.762682496119464,0.024867326,0.057279058,0.00013273445,0.02761503,638.9157894736842,7.417797827903093,0.0115873015873015,1323.5266881695582,3013.198446267899,12.109518,497.16473,0.695984,5.7286625,0.0588371347716718,0.15016796,214.93692,0.31630462,1.5544978,3013.198446267899,0.049719382,51513.360107662986,3
Time_Is_Running_Out_guitar.mp3_1,3783.4136406203593,2634.512034129073,0.013134366,20.195589493597133,0.010569532,0.090659976,0.00048207364,0.0040877066,576.2564102564103,6.690323856038142,0.0248299319727891,2634.512034129073,5990.063778903831,2.7498276,393.46652,0.5883626,26.530869,0.140952284491099,0.57558876,53.761417,0.45200607,9.612998,5990.063778903831,0.0906434,122048.80032707842,28
Time_Is_Running_Out_guitar.mp3_2,1821.2496740114907,1487.989507433547,1.0963236e-05,19.99411913099924,0.101719126,0.1929815,0.0008770912,0.12118851,642.5359477124183,7.459827782965037,6.802721088435374e-05,1487.989507433547,3394.696139403541,54.21986,7440.4785,0.83426666,7.7230535,0.064435740373452,0.24473235,238.01717,0.45406944,1.1331607,3394.696139403541,0.15965831,12681.979829205044,5
Time_Is_Running_Out_guitar.mp3_3,1828.3596121097075,1547.836960936031,1.3407919e-05,19.956526018521227,0.11202383,0.2007443,0.0010670129,0.1321332,627.8187134502924,7.28896102690589,0.0157596371882086,1547.836960936031,3462.4790628628098,60.141586,9013.102,0.84315693,5.837286,0.0640974960090944,0.25968075,234.92616,0.492852,1.0997872,3462.4790628628098,0.1673732,11506.479554470276,2
Time_Is_Running_Out_guitar.mp3_4,1645.4155939991842,1475.390616996365,1.1736945e-05,20.03397252064945,0.09969671,0.20058732,0.0014798172,0.12918182,674.2110091743119,7.827574528282262,0.0002494331065759,1475.390616996365,3143.6643240252515,51.200363,7561.545,0.84397024,4.843701,0.0552207545230263,0.05264906,234.3794,0.48729518,1.6474338,3143.6643240252515,0.16937836,12929.21195238018,5
Time_Is_Running_Out_guitar.mp3_5,3505.6580791483734,1953.930954029026,0.00228105,20.17063637490609,0.0027465336,0.00857118,4.4901494e-06,0.004383067,646.0514705882352,7.500642923836201,0.0130839002267573,1953.930954029026,4859.987278988487,1.2572987,7.9625607,1.1766578,46.79141,0.1449375211638932,0.00062685955,124.63701,0.47170866,13.1825695,4859.987278988487,0.0085303895,469681.2362030007,4
Time_Is_Running_Out_guitar.mp3_6,1797.3549903161818,1482.1235013671198,1.0154789e-05,20.05273042080084,0.097581044,0.19906849,0.0007509003,0.11643493,651.5284552845528,7.564230591965784,0.0138321995464852,1482.1235013671198,3379.1462334316952,51.431145,6803.2676,0.8158009,6.0399976,0.0619897990034829,0.14621022,236.04416,0.44700423,1.1291023,3379.1462334316952,0.15837596,13219.779690278168,2
When_I_Come_Around_guitar.mp3_1,1226.759475740114,1309.1771492068306,7.713264e-06,20.235160140381016,0.09587662,0.27472642,0.00152542,0.1077425,657.0144927536232,7.627923362581748,0.0055328798185941,1309.1771492068306,2424.0353421899185,31.778933,7092.827,0.9080928,5.987978,0.0342484701528637,0.012196575,193.43242,0.5077307,8.575424,2424.0353421899185,0.24379094,13413.07099196843,20
When_I_Come_Around_guitar.mp3_2,1158.162536987765,1278.6401294009424,6.525275e-06,20.29848383230837,0.091952085,0.20483515,0.0010016768,0.10928525,606.5671641791045,7.042231021761939,0.0036281179138321,1278.6401294009424,2367.28568534733,30.282345,6261.3193,0.88257897,5.767308,0.0287020184307275,0.008485344,203.21681,0.52104235,7.142508,2367.28568534733,0.172582,14029.04445865654,20
When_I_Come_Around_guitar.mp3_3,1685.8647898879035,1563.9934109649014,0.00020585035,20.0007670674904,0.068684466,0.2426327,0.0006384742,0.079423726,737.9722222222222,8.567840765936005,0.0233786848072562,1563.9934109649014,3289.8301068474266,30.575624,3545.9932,0.7939618,2.7548966,0.0527816158330108,0.0732641,191.72314,0.52254134,4.2669625,3289.8301068474266,0.24255967,18752.41858688137,6
